ItemID,Quality,Ilvl,Req Lvl,Name
61406,2,305,0,Stonerender Drape
61407,2,305,0,Rune-Scribed Gauntlets
61408,2,305,0,Lorthuna's Broken Shackles
61409,2,305,0,Therazane's Seal
61410,2,305,0,Clutch of the Stonemother
61411,2,305,0,Stonemother's Kiss
61412,3,318,0,Fungus-Stained Legplates
61413,3,318,0,Mushroom Stompers
61414,3,318,0,Sporeshot
61415,2,305,0,Cloak of Fungal Growth
61416,2,305,0,Girdle of Bolete Explosion
61417,2,305,0,Spore-Soaked Leggings
61418,2,305,0,Terrath's Rocky Spaulders
61419,2,305,0,Stonescale Robes
61420,2,305,0,Dragonsaw Boneblade
61421,2,305,0,Petrified Stone Bracers
61422,2,305,0,Basilisk Eye Wand
61423,2,305,0,Brightpolish Shield
61424,2,305,0,Geodecrack Shoulderguards
61425,2,305,0,Bracers of the Energetic Elemental
61426,2,305,0,Crystalmuncher Necklace
61427,2,305,0,Gyreworm Waistguard
61428,2,305,0,Helm of the Wormslayer
61429,2,305,0,Insignia of the Earthen Lord
61430,2,305,0,Stonebound Legplates
61431,2,305,0,Giantbutcher's Discarded Spaulders
61432,2,305,0,Bloodcult Handwraps
61433,2,305,0,Insignia of Diplomacy
61434,2,305,0,Firm Grips
61435,2,305,0,Trustworthy Cowl
61436,2,318,0,Gateshattering Hauberk
61437,0,318,0,Relic of the Waywalker
61438,2,318,0,Starscraper Signet
61439,2,318,0,Gateshattering Hauberk
61440,0,318,0,Relic of the Waywalker
61441,2,318,0,Starscraper Signet
61442,2,305,0,Tonguecarver Greathelm
61443,2,305,0,Silencer's Gauntlets
61444,2,305,0,Bondshatter Shoulders
61445,2,305,0,Helm of Silenced Blathering
61446,2,305,0,Kaulslayer Grips
61447,2,305,0,Wardfire Shoulders
61448,2,305,0,Oremantle's Favor
61449,2,305,0,Liberator's Girdle
61450,2,305,0,Shattered Bond Treads
61451,2,305,0,Troggbane Chestguard
61452,2,305,0,Troggbreaker Shoulderpads
61453,2,305,0,Gloves of Troggslaying
61454,2,305,0,Catapult Loader's Gloves
61455,2,305,0,Earthen Embrace
61456,2,305,0,Broken Emergency Brake
61457,2,305,0,Troggzor's Crystalline Plate
61458,2,305,0,Helm of Earthination
61459,2,305,0,Earthinating Peasant Leggings
61460,2,289,0,Catapult Loading Scoop
61461,2,289,0,Re-Wound Cogspring
61462,2,289,0,Gear Detector
61463,2,289,0,Earthswell Belt
61464,2,289,0,Rockslide Treads
61465,2,289,0,Geomancer's Mace
61466,2,289,0,Bell-Ringer's Skullcap
61467,2,289,0,Flayer-Crush Boots
61468,2,289,0,Legs of Ringing Echoes
61469,2,289,0,Flashburn Girdle
61470,2,289,0,Burning Bind Bracers
61471,2,289,0,Wound-Cauterizing Spaulders
61472,3,318,0,Amulet of Reconstruction
61473,3,318,0,Stonebinder's Cloak
61474,3,318,0,Worldbinder Signet
61475,2,289,0,Soulbind Choker
61476,2,289,0,Trapspring Leggings
61477,2,289,0,Bait-Stained Drape
61478,2,289,0,Energon Greatmace
61479,2,289,0,Ballast-Laden Footpads
61480,2,289,0,Sparklight Robes
61481,2,289,0,Mercury Treads
61482,2,289,0,Rippling Ooze Chestguard
61483,2,289,0,Quicksilver Crossbow
61484,2,289,0,Midnight Service Treads
61485,2,289,0,Box-Frame Spaulders
61486,2,289,0,Breathpipe
61487,2,289,0,Rough Stone Carapace
61488,2,289,0,Bondbreaker Gauntlets
61489,2,289,0,Lockbreaker Shank
61490,2,289,0,Sanguinary Bracers
61491,2,289,0,Redblood Belt
61492,2,289,0,Blood-Collector Helm
61493,2,289,0,Questioning Axe
61494,2,289,0,Interrogator's Hood
61495,2,289,0,Gloves of Idle Hands
61496,2,289,0,Groundshort Leggings
61497,2,289,0,Skyrend Bracers
61498,2,289,0,Inquisitor's Girdle
61499,2,289,0,Totem-Caller Hood
61500,2,289,0,Press Gang Girdle
61501,2,289,0,Incorporeal Sandals
61502,2,289,0,Deepstone Treads
61503,2,289,0,Stoneshatter Hauberk
61504,2,289,0,Furyquench Bracers
61505,1,1,1,Partially Digested Head
61506,1,1,1,Dempsey's Torso
61507,1,1,1,Dempsey's Appendages
61508,1,1,1,Dempsey's Giblets
61509,1,1,0,Sapphire Spectacles
61510,1,1,1,7th Legion Battle Plan
61511,1,1,0,Attack Signal
61512,0,1,1,"Monster - Shield, Lorna Crowley"
61513,2,30,0,Fuzzy Legwarmers
61514,2,30,0,Velvety Vest
61515,2,30,0,Supple Gloves
61516,2,30,0,Hambone's Spare Collar
61517,2,30,0,Sassy Pantaloons
61518,2,30,0,Iconic Vest
61519,2,30,0,Wandering Hands
61520,2,30,0,Corpsepump Belt
61521,2,30,0,Amulet of Brilliant Talent
61522,2,30,0,Helm of Secrets
61523,2,30,0,Basilisk Scale Necklace
61524,2,30,0,Helm of Secrets
61525,2,30,0,Goris' Medallion
61526,2,30,0,Staff of First Occurrences
61527,2,30,0,Slither-Dog Headguard
61528,2,30,0,Velvet Choker
61529,2,30,0,Hideaway Staff
61530,2,30,0,Not-Scratchy Helm
61531,2,31,0,Veil of the Silent Listener
61532,2,31,0,Monnion of the Bat
61533,2,31,0,Small Pouch of Incense
61534,2,31,0,Veil of the Silent Listener
61535,2,31,0,Monnion of the Bat
61536,2,31,0,Small Pouch of Incense
61538,2,32,0,Nice Shorts
61540,2,32,0,Phase Three Bracers
61542,2,32,0,Forceful Shield
61543,2,32,0,Dask's Cloak
61544,2,32,0,Leggings with Mysterious Stains
61545,2,32,0,Glass Encrusted Boots
61546,2,32,0,Formulaic Cloak
61547,2,32,0,Mixmaster's Britches
61548,2,32,0,Boots of Explosive Dancing
61549,3,32,0,Maywiki's Favorite Ring
61550,3,32,0,Boots of the Foolhardy
61551,3,32,0,Cloak of Great Endeavors
61552,3,32,0,Chabal's Favorite Ring
61553,3,32,0,Boots of the Foolhardy
61554,3,32,0,Cloak of Great Endeavors
61556,2,33,0,Feverish Bracers
61558,2,33,0,Savage Handwraps
61560,2,33,0,Chestpiece of Returning Strength
61562,2,33,0,Smotts' Signet
61564,2,33,0,Sea Song Epaulettes
61566,2,33,0,Landlubber Headband
61568,2,33,0,Sea Legs
61570,2,33,0,Informant's Gloves
61572,2,33,0,Belt of Supremacy
61574,2,33,0,Sea Baron's Breastplate
61576,2,33,0,Pirate's Musket
61578,2,33,0,Cleaning Britches
61580,2,33,0,Swabbie's Booties
61582,2,33,0,Riptide Vest
61584,2,33,0,Keelhaul Shackles
61586,2,33,0,Princess Poobah's Dress
61588,2,33,0,Princess Poobah's Bracelets
61589,2,33,0,Princess Poobah's Tiara
61592,2,34,0,Black Gold Buckler
61594,2,34,0,Venture Blaster
61596,2,34,0,Slippery Glovelettes
61598,2,34,0,Ironpatch Shoulderguards
61600,2,34,0,Mortal Naginata
61602,0,34,0,Ninja Star
61604,2,34,0,Other-Eye Patch
61606,2,34,0,Pauldrons of the Eternal Battle
61608,2,35,0,Mongrel Shooter
61610,2,35,0,Flight Master's Gift
61612,2,35,0,Baron's Baton
61614,2,35,0,Supposed Mace
61616,2,35,0,Accusing Finger
61618,2,35,0,Mutineer's Noose
61620,2,35,0,Revilgaz's Cutlass
61622,2,35,0,Bruised Vest
61624,2,35,0,Brash Cloak
61626,3,35,0,Booty Bay Pendant
61628,3,35,0,Star of Stranglethorn
61630,3,35,0,Booty Bay Pantaloons
61632,3,35,0,Booty Bay Helm
61633,1,1,1,Intact Swampshore Tail
61634,1,1,0,Unexploded Mortar Shell
61635,4,435,1,QA PVP Test Caster Spirit Offhand
61636,4,435,1,QA PVP Test Healer Spirit Shield
61637,4,435,1,QA PVP Test STR 2H Axe
61638,4,435,1,QA PVP Test STR 2H Mace
61639,4,435,1,QA PVP Test STR 2H Sword
61640,4,435,1,QA PVP Test Agility 1H Axe
61641,4,435,1,QA PVP Test Agility 1H Mace
61642,4,435,1,QA PVP Test Agility 1H Sword
61643,4,435,1,QA PVP Test Agility Click Trinket
61644,4,435,1,QA PVP Test Agility Cloak Crit
61645,4,435,1,QA PVP Test Agility Cloak Expertise
61646,4,435,1,QA PVP Test Agility Cloak Haste
61647,4,435,1,QA PVP Test Agility Cloak Hit
61648,4,435,1,QA PVP Test Agility Cloak Mastery
61649,4,435,1,QA PVP Test Agility Neck Crit
61650,4,435,1,QA PVP Test Agility Neck Expertise
61651,4,435,1,QA PVP Test Agility Neck Haste
61652,4,435,1,QA PVP Test Agility Neck Hit
61653,4,435,1,QA PVP Test Agility Neck Mastery
61654,4,435,1,QA PVP Test Agility Proc Trinket
61655,0,435,0,QA PVP Test Agility Relic
61656,4,435,1,QA PVP Test Agility Ring Crit
61657,4,435,1,QA PVP Test Agility Ring Expertise
61658,4,435,1,QA PVP Test Agility Ring Haste
61659,4,435,1,QA PVP Test Agility Ring Hit
61660,4,435,1,QA PVP Test Agility Ring Mastery
61661,0,435,1,QA PVP Test Agility Thrown Weapon
61662,4,435,1,QA PVP Test Agility Bow
61663,4,435,1,QA PVP Test Cloth Caster Belt Crit
61664,4,435,1,QA PVP Test Cloth Caster Belt Haste
61665,4,435,1,QA PVP Test Cloth Caster Belt Hit
61666,4,435,1,QA PVP Test Cloth Caster Belt Mastery
61667,4,435,1,QA PVP Test Cloth Caster Belt Spirit
61668,4,435,1,QA PVP Test Cloth Caster Boots Crit
61669,4,435,1,QA PVP Test Cloth Caster Boots Haste
61670,4,435,1,QA PVP Test Cloth Caster Boots Hit
61671,4,435,1,QA PVP Test Cloth Caster Boots Mastery
61672,4,435,1,QA PVP Test Cloth Caster Boots Spirit
61673,4,435,1,QA PVP Test Cloth Caster Bracers Crit
61674,4,435,1,QA PVP Test Cloth Caster Bracers Haste
61675,4,435,1,QA PVP Test Cloth Caster Bracers Hit
61676,4,435,1,QA PVP Test Cloth Caster Bracers Mastery
61677,4,435,1,QA PVP Test Cloth Caster Bracers Spirit
61678,4,435,1,QA PVP Test Caster Cloak Crit
61679,4,435,1,QA PVP Test Caster Cloak Haste
61680,4,435,1,QA PVP Test Caster Cloak Hit
61681,4,435,1,QA PVP Test Caster Cloak Mastery
61682,4,435,1,QA PVP Test Caster Cloak Spirit
61683,4,435,1,QA PVP Test Caster Offhand Crit
61684,4,435,1,QA PVP Test Caster Shield Crit
61685,4,435,1,QA PVP Test Caster DPS Dagger
61686,4,435,1,QA PVP Test Caster DPS Staff
61687,4,435,1,QA PVP Test Caster Neck Crit
61688,4,435,1,QA PVP Test Caster Neck Haste
61689,4,435,1,QA PVP Test Caster Neck Hit
61690,4,435,1,QA PVP Test Caster Neck Mastery
61691,4,435,1,QA PVP Test Caster Neck Spirit
61692,0,435,0,QA PVP Test Caster Relic
61693,4,435,1,QA PVP Test Caster Ring Crit
61694,4,435,1,QA PVP Test Caster Ring Haste
61695,4,435,1,QA PVP Test Caster Ring Hit
61696,4,435,1,QA PVP Test Caster Ring Mastery
61697,4,435,1,QA PVP Test Caster Ring Spirit
61698,4,435,1,QA PVP Test Caster Wand Crit
61699,4,435,1,QA PVP Test Agility Crossbow
61700,4,435,1,QA PVP Test Death Knight DPS Set Chest
61701,4,435,1,QA PVP Test Death Knight DPS Set Gloves
61702,4,435,1,QA PVP Test Death Knight DPS Set Helm
61703,4,435,1,QA PVP Test Death Knight DPS Set Legs
61704,4,435,1,QA PVP Test Death Knight DPS Set Shoulders
61705,4,435,1,QA PVP Test Druid Feral Set Gloves
61706,4,435,1,QA PVP Test Druid Feral Set Helm
61707,4,435,1,QA PVP Test Druid Feral Set Legs
61708,4,435,1,QA PVP Test Druid Feral Set Robe
61709,4,435,1,QA PVP Test Druid Feral Set Shoulders
61710,4,435,1,QA PVP Test Druid Healer Belt Spirit
61711,4,435,1,QA PVP Test Druid Healer Boots Spirit
61712,4,435,1,QA PVP Test Druid Healer Bracers Spirit
61713,4,435,1,QA PVP Test Druid Healer Set Gloves
61714,4,435,1,QA PVP Test Druid Healer Set Helm
61715,4,435,1,QA PVP Test Druid Healer Set Legs
61716,4,435,1,QA PVP Test Druid Healer Set Robe
61717,4,435,1,QA PVP Test Druid Healer Set Shoulders
61718,4,435,1,QA PVP Test Druid Melee Staff
61719,4,435,1,QA PVP Test Druid Nuker Belt Crit
61720,4,435,1,QA PVP Test Druid Nuker Belt Haste
61721,4,435,1,QA PVP Test Druid Nuker Belt Mastery
61722,4,435,1,QA PVP Test Druid Nuker Boots Crit
61723,4,435,1,QA PVP Test Druid Nuker Boots Haste
61724,4,435,1,QA PVP Test Druid Nuker Boots Mastery
61725,4,435,1,QA PVP Test Druid Nuker Bracers Crit
61726,4,435,1,QA PVP Test Druid Nuker Bracers Haste
61727,4,435,1,QA PVP Test Druid Nuker Bracers Mastery
61728,4,435,1,QA PVP Test Druid Nuker Set Gloves
61729,4,435,1,QA PVP Test Druid Nuker Set Helm
61730,4,435,1,QA PVP Test Druid Nuker Set Legs
61731,4,435,1,QA PVP Test Druid Nuker Set Robe
61732,4,435,1,QA PVP Test Druid Nuker Set Shoulders
61733,4,435,1,QA PVP Test Fast Offhand Dagger
61734,4,435,1,QA PVP Test Agility Gun
61735,4,435,1,QA PVP Test Healer Mace
61736,0,435,0,QA PVP Test Healer Relic
61737,4,435,1,QA PVP Test Healer Staff
61738,4,435,1,QA PVP Test Health Trinket Crit
61739,4,435,1,QA PVP Test Health Trinket Expertise
61740,4,435,1,QA PVP Test Health Trinket Haste
61741,4,435,1,QA PVP Test Health Trinket Hit
61742,4,435,1,QA PVP Test Health Trinket Mastery
61743,4,435,1,QA PVP Test Health Trinket Resilience
61744,4,435,1,QA PVP Test Health Trinket Spirit
61745,4,435,1,QA PVP Test Hunter Belt Crit
61746,4,435,1,QA PVP Test Hunter Belt Expertise
61747,4,435,1,QA PVP Test Hunter Belt Haste
61748,4,435,1,QA PVP Test Hunter Belt Hit
61749,4,435,1,QA PVP Test Hunter Belt Mastery
61750,4,435,1,QA PVP Test Hunter Boots Crit
61751,4,435,1,QA PVP Test Hunter Boots Expertise
61752,4,435,1,QA PVP Test Hunter Boots Haste
61753,4,435,1,QA PVP Test Hunter Boots Hit
61754,4,435,1,QA PVP Test Hunter Boots Mastery
61755,4,435,1,QA PVP Test Hunter Bracers Crit
61756,4,435,1,QA PVP Test Hunter Bracers Expertise
61757,4,435,1,QA PVP Test Hunter Bracers Haste
61758,4,435,1,QA PVP Test Hunter Bracers Hit
61759,4,435,1,QA PVP Test Hunter Bracers Mastery
61760,4,435,1,QA PVP Test Hunter Set Chest
61761,4,435,1,QA PVP Test Hunter Set Gloves
61762,4,435,1,QA PVP Test Hunter Set Helm
61763,4,435,1,QA PVP Test Hunter Set Legs
61764,4,435,1,QA PVP Test Hunter Set Shoulders
61765,4,435,1,QA PVP Test Mage Set Gloves
61766,4,435,85,QA PVP Test Mage Set Helm
61767,4,435,1,QA PVP Test Mage Set Legs
61768,4,435,1,QA PVP Test Mage Set Robe
61769,4,435,1,QA PVP Test Mage Set Shoulders
61770,4,435,1,QA PVP Test Paladin DPS Set Chest
61771,4,435,1,QA PVP Test Paladin DPS Set Gloves
61772,4,435,1,QA PVP Test Paladin DPS Set Helm
61773,4,435,1,QA PVP Test Paladin DPS Set Legs
61774,4,435,1,QA PVP Test Paladin DPS Set Shoulders
61775,4,435,1,QA PVP Test Paladin Healer Belt Mastery
61776,4,435,1,QA PVP Test Paladin Healer Belt Haste
61777,4,435,1,QA PVP Test Paladin Healer Belt Spirit
61778,4,435,1,QA PVP Test Paladin Healer Belt Crit
61779,4,435,1,QA PVP Test Paladin Healer Boots Mastery
61780,4,435,1,QA PVP Test Paladin Healer Boots Haste
61781,4,435,1,QA PVP Test Paladin Healer Boots Spirit
61782,4,435,1,QA PVP Test Paladin Healer Boots Crit
61783,4,435,1,QA PVP Test Paladin Healer Bracers Mastery
61784,4,435,1,QA PVP Test Paladin Healer Bracers Haste
61785,4,435,1,QA PVP Test Paladin Healer Bracers Spirit
61786,4,435,1,QA PVP Test Paladin Healer Bracers Crit
61787,4,435,1,QA PVP Test Paladin Healer Set Chest
61788,4,435,1,QA PVP Test Paladin Healer Set Gloves
61789,4,435,1,QA PVP Test Paladin Healer Set Helm
61790,4,435,1,QA PVP Test Paladin Healer Set Legs
61791,4,435,1,QA PVP Test Paladin Healer Set Shoulders
61792,4,435,1,QA PVP Test Plate DPS Belt Mastery
61793,4,435,1,QA PVP Test Plate DPS Belt Expertise
61794,4,435,1,QA PVP Test Plate DPS Belt Haste
61795,4,435,1,QA PVP Test Plate DPS Belt Hit
61796,4,435,1,QA PVP Test Plate DPS Belt Crit
61797,4,435,1,QA PVP Test Plate DPS Boots Mastery
61798,4,435,1,QA PVP Test Plate DPS Boots Expertise
61799,4,435,1,QA PVP Test Plate DPS Boots Haste
61800,4,435,1,QA PVP Test Plate DPS Boots Hit
61801,4,435,1,QA PVP Test Plate DPS Boots Crit
61802,4,435,1,QA PVP Test Plate DPS Bracers Mastery
61803,4,435,1,QA PVP Test Plate DPS Bracers Expertise
61804,4,435,1,QA PVP Test Plate DPS Bracers Haste
61805,4,435,1,QA PVP Test Plate DPS Bracers Hit
61806,4,435,1,QA PVP Test Plate DPS Bracers Crit
61807,4,435,1,QA PVP Test Agility Polearm
61808,4,435,1,QA PVP Test Priest Healer Set Gloves
61809,4,435,1,QA PVP Test Priest Healer Set Helm
61810,4,435,1,QA PVP Test Priest Healer Set Legs
61811,4,435,1,QA PVP Test Priest Healer Set Robe
61812,4,435,1,QA PVP Test Priest Healer Set Shoulders
61813,4,435,1,QA PVP Test Priest Nuker Set Gloves
61814,4,435,1,QA PVP Test Priest Nuker Set Helm
61815,4,435,1,QA PVP Test Priest Nuker Set Legs
61816,4,435,1,QA PVP Test Priest Nuker Set Robe
61817,4,435,1,QA PVP Test Priest Nuker Set Shoulders
61818,4,435,1,QA PVP Test CC Break Trinket Crit
61819,4,435,1,QA PVP Test CC Break Trinket Crit
61820,4,435,1,QA PVP Test CC Break Trinket Expertise
61821,4,435,1,QA PVP Test CC Break Trinket Expertise
61822,4,435,1,QA PVP Test CC Break Trinket Haste
61823,4,435,1,QA PVP Test CC Break Trinket Haste
61824,4,435,1,QA PVP Test CC Break Trinket Hit
61825,4,435,1,QA PVP Test CC Break Trinket Hit
61826,4,435,1,QA PVP Test CC Break Trinket Mastery
61827,4,435,1,QA PVP Test CC Break Trinket Mastery
61828,4,435,1,QA PVP Test CC Break Trinket Resilience
61829,4,435,1,QA PVP Test CC Break Trinket Resilience
61830,4,435,1,QA PVP Test CC Break Trinket Spirit
61831,4,435,1,QA PVP Test CC Break Trinket Spirit
61832,4,435,1,QA PVP Test Rogue Belt Crit
61833,4,435,1,QA PVP Test Rogue Belt Expertise
61834,4,435,1,QA PVP Test Rogue Belt Haste
61835,4,435,1,QA PVP Test Rogue Belt Hit
61836,4,435,1,QA PVP Test Rogue Belt Mastery
61837,4,435,1,QA PVP Test Rogue Boots Crit
61838,4,435,1,QA PVP Test Rogue Boots Expertise
61839,4,435,1,QA PVP Test Rogue Boots Haste
61840,4,435,1,QA PVP Test Rogue Boots Hit
61841,4,435,1,QA PVP Test Rogue Boots Mastery
61842,4,435,1,QA PVP Test Rogue Bracers Crit
61843,4,435,1,QA PVP Test Rogue Bracers Expertise
61844,4,435,1,QA PVP Test Rogue Bracers Haste
61845,4,435,1,QA PVP Test Rogue Bracers Hit
61846,4,435,1,QA PVP Test Rogue Bracers Mastery
61847,4,435,1,QA PVP Test Rogue Set Chest
61848,4,435,1,QA PVP Test Rogue Set Gloves
61849,4,435,1,QA PVP Test Rogue Set Helm
61850,4,435,1,QA PVP Test Rogue Set Legs
61851,4,435,1,QA PVP Test Rogue Set Shoulders
61852,4,435,1,QA PVP Test Shaman Healer Belt Haste
61853,4,435,1,QA PVP Test Shaman Healer Belt Mastery
61854,4,435,1,QA PVP Test Shaman Healer Belt Spirit
61855,4,435,1,QA PVP Test Shaman Healer Boots Haste
61856,4,435,1,QA PVP Test Shaman Healer Boots Mastery
61857,4,435,1,QA PVP Test Shaman Healer Boots Spirit
61858,4,435,1,QA PVP Test Shaman Healer Bracers Haste
61859,4,435,1,QA PVP Test Shaman Healer Bracers Mastery
61860,4,435,1,QA PVP Test Shaman Healer Bracers Spirit
61861,4,435,1,QA PVP Test Shaman Healer Chest
61862,4,435,1,QA PVP Test Shaman Healer Gloves
61863,4,435,1,QA PVP Test Shaman Healer Helm
61864,4,435,1,QA PVP Test Shaman Healer Legs
61865,4,435,1,QA PVP Test Shaman Healer Shoulders
61866,4,435,1,QA PVP Test Shaman Melee Set Chest
61868,4,435,1,QA PVP Test Shaman Melee Set Helm
61870,4,435,1,QA PVP Test Shaman Melee Set Shoulders
61871,4,435,1,QA PVP Test Shaman Nuker Belt Crit
61872,4,435,1,QA PVP Test Shaman Nuker Boots Crit
61873,4,435,1,QA PVP Test Shaman Nuker Bracers Crit
61874,4,435,1,QA PVP Test Shaman Nuker Chest
61875,4,435,1,QA PVP Test Shaman Nuker Gloves
61876,4,435,1,QA PVP Test Shaman Nuker Helm
61877,4,435,1,QA PVP Test Shaman Nuker Legs
61878,4,435,1,QA PVP Test Shaman Nuker Shoulders
61879,4,435,1,QA PVP Test Agility Slow 1h Dagger
61880,4,435,1,QA PVP Test Slow Agility Mainhand Fist
61881,4,435,1,QA PVP Test Slow Agility Fist
61882,4,435,1,QA PVP Test Slow Strength Mainhand Fist
61883,4,435,1,QA PVP Test Slow Strength Fist
61884,4,435,1,QA PVP Test Spell Power Click Trinket
61885,4,435,1,QA PVP Test Spell Power Proc Trinket
61886,4,435,1,QA PVP Test Spirit Wand
61887,4,435,1,QA PVP Test Strength 1h Axe
61888,4,435,1,QA PVP Test Strength 1h Mace
61889,4,435,1,QA PVP Test Strength 1h Sword
61890,4,435,1,QA PVP Test Strength Click Trinket
61891,4,435,1,QA PVP Test Strength Cloak Crit
61892,4,435,1,QA PVP Test Strength Cloak Expertise
61893,4,435,1,QA PVP Test Strength Cloak Haste
61894,4,435,1,QA PVP Test Strength Cloak Hit
61895,4,435,1,QA PVP Test Strength Cloak Mastery
61896,4,435,1,QA PVP Test Strength Neck Crit
61897,4,435,1,QA PVP Test Strength Neck Expertise
61898,4,435,1,QA PVP Test Strength Neck Haste
61899,4,435,1,QA PVP Test Strength Neck Hit
61900,4,435,1,QA PVP Test Strength Neck Mastery
61901,4,435,1,QA PVP Test Strength Proc Trinket
61902,0,435,0,QA PVP Test Strength Relic
61903,4,435,1,QA PVP Test Strength Ring Crit
61904,4,435,1,QA PVP Test Strength Ring Expertise
61905,4,435,1,QA PVP Test Strength Ring Haste
61906,4,435,1,QA PVP Test Strength Ring Hit
61907,4,435,1,QA PVP Test Strength Ring Mastery
61908,4,435,1,QA PVP Test Strength Shield
61909,0,435,1,QA PVP Test Strength Thrown Weapon
61910,4,435,1,QA PVP Test Warlock Set Gloves
61911,4,435,1,QA PVP Test Warlock Set Helm
61912,4,435,1,QA PVP Test Warlock Set Legs
61913,4,435,1,QA PVP Test Warlock Set Robe
61914,4,435,1,QA PVP Test Warlock Set Shoulders
61915,4,435,1,QA PVP Test Warrior DPS Set Chest
61916,4,435,1,QA PVP Test Warrior DPS Set Gloves
61917,4,435,1,QA PVP Test Warrior DPS Set Helm
61918,4,435,1,QA PVP Test Warrior DPS Set Legs
61919,4,435,1,QA PVP Test Warrior DPS Set Shoulders
61920,1,1,1,Chillwind Tribute
61921,1,1,1,Thousand-Thread-Count Fuse
61922,1,1,1,Extra-Pure Blasting Powder
61923,1,1,1,Steamwheedle Ditty Bag
61924,1,1,0,Za's Head
61925,1,1,0,Brox's Head
61926,1,1,0,Beeble's Head
61927,1,1,0,Phod's Head
61928,1,1,0,Heth'Jatari Conch
61929,1,1,0,Broken Spectacles
61930,1,1,0,Scout's Journal
61931,7,1,0,Polished Helm of Valor
61935,7,1,0,Tarnished Raging Berserker's Helm
61936,7,1,0,Mystical Coif of Elements
61937,7,1,0,Stained Shadowcraft Cap
61942,7,1,0,Preened Tribal War Feathers
61945,0,561,0,ObsoleteQA Combat Test Healer Totem
61948,0,561,0,ObsoleteQA Combat Test Tank Libram
61949,0,561,0,ObsoleteQA Combat Test Strength Libram
61950,0,561,0,ObsoleteQA Combat Test Healer Libram
61956,0,561,0,ObsoleteQA Combat Test Strength Relic
61957,0,561,0,ObsoleteQA Combat Test Tank Relic
61958,7,1,0,Tattered Dreadmist Mask
61959,1,1,1,Crimson Boar
61960,1,1,1,Lihanna's Strand
61961,1,1,1,Shroud of Uther
61962,1,1,1,Gavinrad's Sigil
61967,0,1,1,"Monster - Rifle, Outland Raid D03"
61969,0,1,1,"Monster - Polearm (Rifle, Outland Raid D03)"
61970,1,1,1,Stone of the Moon
61971,1,1,1,Stone of the Sun
61972,1,1,1,Highvale Report
61973,1,1,1,Highvale Records
61974,1,1,1,Highvale Notes
61975,1,1,0,Orb of the Evening Star
61976,1,1,0,Orb of the North Star
61977,1,1,0,Orb of the Shooting Star
61978,1,81,0,Blackfallow Ink
61979,1,81,0,Ashen Pigment
61980,2,81,0,Burning Embers
61981,2,85,0,Inferno Ink
61982,1,1,1,Fizzy Fruit Wine
61983,1,15,0,Imported Ale
61984,1,15,0,Potent Pineapple Punch
61985,1,25,0,Banana Cocktail
61986,1,35,0,Coconut Rum
61987,3,80,0,Darkmoon Card of Destruction
61988,3,85,0,Ace of Embers
61989,3,85,0,Two of Embers
61990,3,85,0,Three of Embers
61991,3,85,0,Four of Embers
61992,3,85,0,Five of Embers
61993,3,85,0,Six of Embers
61994,3,85,0,Seven of Embers
61995,3,85,0,Eight of Embers
61996,3,85,0,Ace of Stones
61997,3,85,0,Two of Stones
61998,3,85,0,Three of Stones
61999,3,85,0,Four of Stones
62000,3,85,0,Five of Stones
62001,3,85,0,Six of Stones
62002,3,85,0,Seven of Stones
62003,3,85,0,Eight of Stones
62004,3,85,0,Ace of the Winds
62005,3,85,0,Two of the Winds
62006,3,85,0,Three of the Winds
62007,3,85,0,Four of the Winds
62008,3,85,0,Five of the Winds
62009,3,85,0,Six of the Winds
62010,3,85,0,Seven of the Winds
62011,3,85,0,Eight of the Winds
62012,3,85,0,Ace of Waves
62013,3,85,0,Two of Waves
62014,3,85,0,Three of Waves
62015,3,85,0,Four of Waves
62016,3,85,0,Five of Waves
62017,3,85,0,Six of Waves
62018,3,85,0,Seven of Waves
62019,3,85,0,Eight of Waves
62021,4,85,0,Volcanic Deck
62023,7,1,0,Polished Legplates of Valor
62024,7,1,0,Tarnished Leggings of Destruction
62025,7,1,0,Mystical Kilt of Elements
62026,7,1,0,Stained Shadowcraft Pants
62027,7,1,0,Preened Wildfeather Leggings
62028,1,1,1,Browman's Wrappings
62029,7,1,0,Tattered Dreadmist Leggings
62032,3,1,1,"Monster - Mace, Wildhammer Stormhammer (Lightning)"
62033,1,1,0,Dark Assassin's Pendant
62035,7,1,0,Antique Myrmidon's Signet
62036,7,1,0,Ornate Band of Accuria
62037,7,1,0,Gleaming Seal of the Archmagus
62038,7,1,0,Worn Stoneskin Gargoyle Cape
62039,7,1,0,Inherited Cape of the Black Baron
62040,7,1,0,Ancient Bloodmoon Cloak
62043,1,1,1,Jumbo Swampstrider Drumstick
62044,4,85,0,Tsunami Deck
62045,4,85,0,Hurricane Deck
62046,4,85,0,Earthquake Deck
62047,4,359,85,Darkmoon Card: Volcano
62048,4,359,85,Darkmoon Card: Earthquake
62049,4,359,85,Darkmoon Card: Hurricane
62050,4,359,85,Darkmoon Card: Tsunami
62051,4,359,85,Darkmoon Card: Hurricane
62053,1,1,1,Obsidian Power Core
62054,1,1,0,Orbs of the Stars
62055,1,1,1,Titan Power Core
62056,1,1,0,Forged Documents
62057,1,1,1,Teleport Beacon
62058,1,1,0,Irradiated Bandages
62059,1,1,1,Torn Gnome Pants
62060,1,1,0,Irradiated Gnome Boots
